Zeo1,Zeo2,SOAP,D,mA11,mA12,mA13,mA21,mA22,mA23,mA31,mA32,mA33,mB11,mB12,mB13,mB21,mB22,mB23,mB31,mB32,mB33
ACO,AEI,0.2764,0.0673,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,AEL,0.2055,0.2035,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-1,0,0,0,1
ACO,AEN,0.1699,0.1891,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,AET,0.2639,0.1541,3,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,1
ACO,AFG,0.1502,0.1732,-1,-1,0,0,1,-1,1,-1,-1,1,0,0,0,1,0,0,0,1
ACO,AFI,0.2963,0.1050,-1,-1,-1,-1,0,1,-1,1,0,0,0,-2,-1,-1,0,-1,0,0
ACO,AFN,0.1155,0.2267,-2,-1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
ACO,AFO,0.1916,0.1152,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-1,0,0,0,1
ACO,AFR,0.3424,0.1177,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,AFS,0.3941,0.1713,-2,-2,-1,-1,0,-2,1,-1,0,-1,0,0,-2,-1,1,1,2,0
ACO,AFT,0.2334,0.0745,3,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,1
ACO,AFV,0.1906,0.0550,3,0,0,0,1,0,0,0,5,2,0,0,0,1,0,0,0,4
ACO,AFX,0.2203,0.1674,-1,-1,0,0,1,-1,1,-1,-1,1,0,0,0,1,0,0,0,1
ACO,AFY,0.3977,0.2237,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,AHT,0.1640,0.0000,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
ACO,ANA,0.1899,0.1807,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,APC,0.0917,0.0000,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,APD,0.0905,0.0000,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,AST,0.2240,0.1332,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-1,0,0,0,1
ACO,ASV,0.1819,0.1332,-2,-1,0,-1,2,0,0,0,-1,-2,-2,0,-1,1,0,0,0,-1
ACO,ATN,0.1319,0.1242,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,ATO,0.2316,0.1032,1,0,0,0,9,0,0,0,1,1,0,0,0,4,0,0,0,1
ACO,ATS,0.3329,0.3230,1,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,2
ACO,ATT,0.0837,0.0000,1,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,1
ACO,ATV,0.1687,0.0000,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,1
ACO,AVL,0.1706,0.0457,1,0,0,0,3,0,0,0,7,1,0,0,0,2,0,0,0,4
ACO,AWO,0.1370,0.0612,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,AWW,0.1703,0.1088,-2,-2,-1,-2,-1,0,1,0,-2,-2,-1,0,-1,0,0,1,-2,-2
ACO,BCT,0.2073,0.0000,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
ACO,BEA,0.3713,0.1607,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,BEC,0.3404,0.3562,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,BIK,0.1566,0.2134,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,2
ACO,BOF,0.1916,0.1074,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,2
ACO,BOG,0.3605,0.1012,-2,-1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,BOZ,0.2759,0.2295,-2,-2,-1,-2,-1,2,-1,2,0,-1,0,-2,-1,-1,-1,-1,0,1
ACO,BPH,0.3915,0.1581,-2,-2,-1,-2,1,-2,-1,0,-2,-1,-1,-2,1,-1,-1,0,-2,-1
ACO,BRE,0.1317,0.2373,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,BSV,0.1306,0.1871,-2,-1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,CAN,0.1698,0.2190,-1,-1,-1,-1,0,1,-1,1,0,0,0,-2,-2,-2,0,-1,0,0
ACO,CAS,0.1571,0.1737,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,2
ACO,CDO,0.1727,0.1512,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,2
ACO,CFI,0.2863,0.3120,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,CGF,0.1456,0.1815,3,0,0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,CGS,0.1376,0.1800,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,CHA,0.2629,0.0729,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,2
ACO,CHI,0.1706,0.2074,1,0,0,0,7,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,CLO,0.4218,0.1397,-2,-2,-2,-2,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,CON,0.3476,0.1261,-2,-2,-1,-2,-1,2,-1,0,-1,-1,2,2,0,0,1,0,2,0
ACO,CSV,0.3330,0.0686,-2,-2,-1,-2,1,0,1,-1,-1,0,-2,-2,1,1,-2,0,-1,1
ACO,CTH,0.3128,0.1367,-2,-2,0,-2,2,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,CZP,0.1029,0.0000,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,2
ACO,DAC,0.1706,0.1864,-2,-2,-1,-1,0,-1,0,1,-2,-2,0,2,-1,-2,0,0,-1,0
ACO,DDR,0.1563,0.2042,2,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1
ACO,DFO,0.3793,0.1645,-2,-1,0,0,2,0,0,0,-2,1,0,0,0,1,0,0,0,1
ACO,DFT,0.0708,0.1154,1,0,0,0,1,0,0,0,1,-2,0,0,0,-1,0,0,0,1
ACO,DOH,0.1665,0.7422,-2,-1,0,-1,2,0,0,0,-1,-2,-1,0,0,-1,0,0,0,1
ACO,DON,0.3114,0.1079,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,EAB,0.1678,0.0841,3,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,2
ACO,EDI,0.0972,0.1556,-2,-1,0,-1,2,0,0,0,-1,-2,-2,0,-2,2,0,0,0,-2
ACO,EEI,0.2246,0.0688,-2,-2,-2,-2,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,EMT,0.4217,0.1370,2,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,EON,0.1595,0.0934,1,0,0,0,3,0,0,0,5,1,0,0,0,2,0,0,0,2
ACO,EPI,0.1609,0.2383,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,1
ACO,ERI,0.1968,0.0871,3,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,2
ACO,ESV,0.1225,0.0672,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,ETL,0.1295,0.0710,1,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,2
ACO,ETR,0.2318,0.2531,-1,-1,0,0,1,-1,1,-1,-1,1,0,0,0,1,0,0,0,1
ACO,EUO,0.2520,0.2419,-2,-2,-1,-1,0,1,-1,1,-1,1,0,0,0,1,0,0,0,1
ACO,EWS,0.2632,0.2131,-2,-1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,EWT,0.3654,0.1637,-2,-2,-1,-2,-1,2,-2,2,0,-2,-1,0,-1,-1,2,0,1,1
ACO,EZT,0.2573,0.0427,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,FAR,0.1262,0.0548,1,0,0,0,3,0,0,0,7,1,0,0,0,2,0,0,0,2
ACO,FAU,0.4282,0.1602,2,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,FER,0.1744,0.1473,3,0,0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,FRA,0.1199,0.1957,1,0,0,0,5,0,0,0,3,1,0,0,0,4,0,0,0,1
ACO,GIS,0.0817,0.0000,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,GIU,0.1392,0.2181,1,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,GME,0.2057,0.1674,-1,-1,-1,-1,0,1,-1,1,0,0,0,-2,-1,-1,0,-1,0,0
ACO,GON,0.2208,0.1464,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,GOO,0.0924,0.2156,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,HEU,0.1724,0.1815,3,0,0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,IFO,0.3790,0.2974,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,IFR,0.3062,0.1515,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,IFT,0.6498,0.3967,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,IFU,0.6152,0.1152,-2,-2,0,-2,2,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,IFW,0.3165,0.1116,-2,-1,-1,0,-1,1,0,1,1,1,0,0,0,1,0,0,0,1
ACO,IFY,0.1595,0.2440,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,IHW,0.2327,0.2250,-2,-2,-1,-1,0,1,-1,1,-1,1,0,0,0,1,0,0,0,1
ACO,IMF,0.2309,0.2015,1,0,0,0,6,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,IRN,0.2264,0.2531,-2,-2,-1,-2,1,-2,1,0,-2,-1,0,0,-1,-2,-1,0,-1,1
ACO,IRR,0.7750,0.5474,1,0,0,0,5,0,0,0,3,1,0,0,0,2,0,0,0,2
ACO,IRY,0.9232,0.4939,1,0,0,0,1,0,0,0,19,1,0,0,0,1,0,0,0,4
ACO,ISV,0.3535,0.1785,-2,-2,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,ITE,0.3080,0.1700,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,ITG,0.2686,0.4041,-2,-2,-1,-2,1,1,-1,0,-1,-1,-1,0,0,-1,-2,0,-1,0
ACO,ITH,0.2142,0.4265,-2,-2,-1,-2,-1,0,-1,2,-1,-1,-2,0,0,-1,0,1,0,2
ACO,ITN,0.3102,0.0741,-2,-2,-1,-2,1,2,-1,2,-2,-1,-1,0,-1,2,-2,0,-1,-2
ACO,ITR,0.2155,0.1055,-2,-2,-1,-1,0,1,-1,1,-1,1,0,0,0,1,0,0,0,1
ACO,ITT,0.6474,0.3964,-2,-2,-2,-2,-1,2,-2,2,1,-1,0,2,-2,1,-2,-1,-1,-1
ACO,ITV,0.7591,0.1953,-2,-2,-2,-2,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,ITW,0.1214,0.1235,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,1
ACO,IWR,0.3327,0.4103,-2,-1,-2,-2,1,1,-1,0,-2,0,-1,-2,-2,-1,0,0,0,-1
ACO,IWS,0.3872,0.3518,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,IWV,0.3935,0.3198,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,IWW,0.2553,0.3557,-2,-2,-1,-1,0,1,-1,1,-1,1,0,0,0,1,0,0,0,1
ACO,JBW,0.1533,0.0000,1,0,0,0,3,0,0,0,1,2,0,0,0,4,0,0,0,1
ACO,JNT,0.1276,0.2582,-2,-1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
ACO,JOZ,0.0994,0.1234,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-2,0,0,0,1
ACO,JRY,0.1472,0.1181,-2,-2,-1,-1,-1,-2,0,-1,2,0,0,-2,-1,1,-1,2,-1,0
ACO,JSN,0.1322,0.0771,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,JSR,0.5021,0.1587,-2,-1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,JST,0.1703,0.2170,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,JSW,0.1359,0.1317,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,KFI,0.2792,0.0903,-2,-1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,LAU,0.1916,0.1074,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
ACO,LEV,0.1763,0.0423,3,0,0,0,1,0,0,0,9,2,0,0,0,1,0,0,0,4
ACO,LIO,0.1345,0.0936,-2,-1,-1,-1,-2,1,-1,1,1,-2,-2,0,-2,0,0,0,0,-1
ACO,LIT,0.1961,0.0418,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
ACO,LOS,0.1074,0.2080,-2,-1,-1,-1,-1,0,-1,1,1,-2,-1,0,-2,0,0,0,0,-1
ACO,LOV,0.1091,0.1431,1,0,0,0,1,0,0,0,9,1,0,0,0,2,0,0,0,4
ACO,LTA,0.2939,0.0898,-2,-2,-1,-2,1,-1,1,-1,0,-2,0,0,-1,-2,-1,0,1,1
ACO,LTF,0.1131,0.1112,3,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,4
ACO,LTJ,0.0867,0.0000,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,LTL,0.2431,0.1604,3,0,0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,LTN,0.1425,0.1200,4,0,0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,1
ACO,MAR,0.1263,0.0927,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,1
ACO,MAZ,0.1567,0.1252,3,0,0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,MEI,0.3728,0.0611,-2,-2,-1,-2,1,-2,1,0,-2,-2,-2,0,0,-2,-1,1,-1,1
ACO,MEL,0.2595,0.1282,-2,-1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,MEP,0.1571,0.0798,-2,-2,-2,-2,-1,2,-2,2,1,-2,-2,-1,-1,1,-2,1,0,-1
ACO,MER,0.1070,0.1577,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,MFI,0.2382,0.1467,-2,-1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,0,0,1
ACO,MFS,0.1909,0.1188,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,2
ACO,MON,0.0836,0.0970,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,MOR,0.1834,0.0401,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,MOZ,0.1710,0.0596,3,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,4
ACO,MRE,0.2080,0.0707,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,MRT,0.0861,0.1075,-2,-2,-1,-1,0,2,-2,-1,0,-2,0,-1,-1,-2,2,-1,0,0
ACO,MSE,0.2727,0.2181,-2,-2,-1,-1,0,1,-1,1,-1,1,0,0,0,1,0,0,0,1
ACO,MSO,0.2098,0.0811,2,0,0,0,7,0,0,0,2,1,0,0,0,5,0,0,0,1
ACO,MTF,0.1799,0.3313,1,0,0,0,11,0,0,0,1,1,0,0,0,4,0,0,0,1
ACO,MTN,0.1518,0.1863,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,MTT,0.2106,0.1642,-2,-2,-1,-1,-1,-2,0,-1,2,0,-2,0,-2,-1,1,1,0,-1
ACO,MTW,0.2488,0.1727,-2,-2,-1,-2,1,1,1,-1,-2,0,-1,-1,2,-1,1,-1,-2,-1
ACO,MVY,0.1326,0.1478,1,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,2
ACO,MWF,0.0974,0.3989,2,0,0,0,4,0,0,0,4,1,0,0,0,1,0,0,0,1
ACO,MWW,0.2768,0.1551,-2,-1,-1,-1,-2,1,-1,1,1,-2,-2,0,-1,0,0,0,0,-1
ACO,NAB,0.1860,0.1439,-2,-1,0,-1,2,0,0,0,-1,-2,-2,0,-2,2,0,0,0,-1
ACO,NAT,0.0796,0.2560,1,0,0,0,5,0,0,0,1,1,0,0,0,4,0,0,0,1
ACO,NES,0.2965,0.1834,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,NON,0.2098,0.3448,-2,-2,-1,-2,-1,-2,1,-2,-2,-2,-1,1,-1,-1,0,0,-1,1
ACO,NPO,0.1547,0.1605,-1,-1,-1,-1,0,1,-1,1,0,0,0,-2,-2,-2,0,-2,0,0
ACO,NPT,0.2281,0.1206,-2,-2,-1,-2,1,-1,-1,2,-2,-2,0,0,-1,-2,-1,0,-2,0
ACO,NSI,0.1688,0.2051,-2,-1,-2,-2,-1,1,1,1,1,-1,1,-2,-2,-1,0,1,0,2
ACO,OBW,0.2833,0.4782,1,0,0,0,1,0,0,0,19,1,0,0,0,1,0,0,0,4
ACO,OFF,0.1982,0.0878,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,4
ACO,OKO,0.2950,0.3603,-2,-2,-1,-2,1,1,-1,1,-2,0,1,-1,0,1,1,2,1,1
ACO,OSI,0.2396,0.1409,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,OSO,0.3063,0.9665,1,0,0,0,5,0,0,0,3,1,0,0,0,4,0,0,0,4
ACO,OWE,0.1421,0.1154,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,PAR,0.1857,0.1953,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,PAU,0.1129,0.0738,2,0,0,0,4,0,0,0,4,1,0,0,0,1,0,0,0,1
ACO,PCR,0.1768,0.2047,-2,-2,-1,-2,1,0,-1,2,-2,0,1,0,-2,1,1,0,0,2
ACO,PCS,0.2262,0.2754,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,PHI,0.0847,0.1577,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,PON,0.1440,0.1866,-2,-1,-1,-1,-1,0,-1,1,1,0,-2,-2,0,0,-1,1,0,0
ACO,POR,0.1574,0.1779,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,POS,0.3068,0.1857,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,PSI,0.1846,0.1648,1,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,PUN,0.1924,0.1670,3,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,2
ACO,PWO,0.2286,0.1688,-2,-2,-1,-2,-1,-1,1,0,-2,-2,0,-2,-1,0,-2,0,-2,0
ACO,PWW,0.2202,0.3913,-2,-2,-1,-2,-1,-1,1,0,-2,-2,0,-2,-2,0,-1,0,1,0
ACO,RHO,0.3144,0.1284,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,RON,0.2184,0.3210,-2,-2,-1,-2,-1,-2,1,-2,0,-2,-1,1,-1,0,0,0,-1,-1
ACO,RRO,0.1624,0.1061,-2,-2,-1,-2,-1,0,-1,2,-2,-2,0,-2,0,0,-2,0,-2,0
ACO,RSN,0.1167,0.1476,1,0,0,0,9,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,RTE,0.1801,0.1620,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
ACO,RTH,0.3055,0.2299,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,RUT,0.1288,0.1409,-2,-2,-1,-2,-1,0,-1,2,-2,-2,0,-2,-2,0,-1,0,2,0
ACO,RWR,0.1018,0.2069,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,RWY,0.9546,0.0976,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,SAF,0.2273,0.0283,-2,-2,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,SAO,0.4873,0.3622,1,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,0,2
ACO,SAS,0.3015,0.2263,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,SAT,0.1973,0.0907,3,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,1
ACO,SAV,0.2819,0.0333,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,SBE,0.4119,0.1304,-2,-2,0,-2,2,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,SBN,0.1240,0.1283,-2,-1,0,-1,2,0,0,0,-1,-2,-2,0,-2,2,0,0,0,-1
ACO,SBS,0.4537,0.1505,2,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,SBT,0.4509,0.2703,1,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,SEW,0.2653,0.2422,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,SFE,0.2662,0.1435,-2,-1,-1,-1,0,2,0,1,-2,0,-2,0,-2,0,2,0,-1,-2
ACO,SFF,0.2939,0.2263,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,SFG,0.2315,0.1977,-2,-2,0,-2,1,-1,1,0,-2,-1,-1,-2,-1,0,1,0,1,0
ACO,SFH,0.3215,0.1582,1,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,SFN,0.3215,0.3564,-2,-1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
ACO,SFO,0.3424,0.1177,-2,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,SFS,0.3012,0.1129,-2,-2,-1,-2,-1,1,-1,0,-2,-2,2,2,0,1,0,-1,0,0
ACO,SFV,0.2567,0.3689,2,0,0,0,2,0,0,0,8,1,0,0,0,1,0,0,0,1
ACO,SFW,0.2126,0.0378,3,0,0,0,1,0,0,0,9,2,0,0,0,1,0,0,0,2
ACO,SGT,0.2169,0.1397,-2,-2,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,SIV,0.0796,0.0000,-2,-2,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,SOD,0.1387,0.1623,-2,-2,-1,-2,-1,0,-1,0,-1,-2,0,0,-2,-1,0,-2,0,2
ACO,SOF,0.1728,0.2515,-2,-1,-1,-2,-1,0,-1,2,0,-2,0,-2,-1,0,-2,0,-1,0
ACO,SOR,0.2411,0.0694,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,SOS,0.2220,0.1756,-2,-2,-1,-2,-1,1,1,1,-1,-1,-1,2,0,-2,2,0,2,-1
ACO,SSF,0.2912,0.0909,-2,-2,-1,-2,1,2,-1,2,-2,-2,0,0,-1,-2,0,0,0,2
ACO,SSO,0.2652,0.3279,-2,-1,-1,-1,0,2,0,1,0,1,0,0,0,1,0,0,0,1
ACO,SSY,0.2705,0.2964,1,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,0,4
ACO,STF,0.2957,0.1925,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
ACO,STI,0.2631,0.1636,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,1
ACO,STO,0.2385,0.1287,-2,-2,-1,-1,1,-1,1,0,-1,1,0,0,0,1,0,0,0,1
ACO,STT,0.2562,0.2144,1,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,STW,0.2147,0.2307,1,0,0,0,5,0,0,0,3,1,0,0,0,4,0,0,0,1
ACO,SVR,0.2530,0.3457,3,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,SVV,0.1264,0.0893,-2,-2,-1,-2,-1,-2,1,-2,0,0,-1,-2,1,0,-1,0,-1,0
ACO,SVY,0.2701,0.5040,1,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,1
ACO,SWY,0.1916,0.0874,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,1
ACO,SZR,0.1678,0.0941,3,0,0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,TER,0.2468,0.1412,-2,-1,0,-1,2,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,THO,0.0883,0.1578,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-2,0,0,0,2
ACO,TOL,0.1336,0.0939,1,0,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,1
ACO,TON,0.2038,0.2493,-2,-1,0,-1,-2,0,0,0,1,-1,0,-2,-1,0,0,0,1,0
ACO,TSC,0.4119,0.1310,2,0,0,0,3,0,0,0,4,1,0,0,0,1,0,0,0,1
ACO,TUN,0.2509,0.1476,3,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
ACO,UEI,0.1385,0.0612,-2,-1,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,UFI,0.2404,0.1725,-2,-2,0,-1,1,0,0,0,-1,1,0,0,0,1,0,0,0,1
ACO,UOE,0.1874,0.1235,1,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,1
ACO,UOS,0.1994,0.3785,3,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1
ACO,UOV,0.2933,0.2626,-2,-2,-1,-1,0,2,-1,1,-1,1,0,0,0,1,0,0,0,1
ACO,UOZ,0.1431,0.1350,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-1,0,0,0,1
ACO,USI,0.3550,0.1283,-2,-1,-1,-2,-1,0,-1,2,0,-2,0,-2,-1,0,-2,0,-1,0
ACO,UTL,0.3875,0.1176,-2,-2,-1,-2,1,-2,1,-1,-2,0,0,-2,0,2,-1,1,0,0
ACO,UWY,0.2544,0.0838,-2,-2,-1,-2,1,-1,1,0,-2,0,-2,-1,0,0,-2,1,0,0
ACO,VET,0.2262,0.3060,-2,-1,-2,-1,-1,2,-1,2,1,-2,-2,-2,2,-2,1,0,0,2
ACO,VFI,0.5091,0.2221,3,0,0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,1
ACO,VNI,0.1061,0.1073,-2,-2,-1,-2,1,2,-1,1,-1,-2,-2,0,-1,1,0,-1,0,-1
ACO,VSV,0.1246,0.1476,1,0,0,0,1,0,0,0,9,1,0,0,0,2,0,0,0,2
ACO,WEI,0.1088,0.1194,-2,-1,0,-1,2,0,0,0,-1,-2,0,0,0,-2,0,0,0,1
ACO,WEN,0.1522,0.1758,-2,-1,0,-1,2,0,0,0,-1,-2,-2,0,-1,1,0,0,0,-1
ACO,YFI,0.2488,0.1108,-2,-2,-1,-2,1,0,-1,2,-2,0,-1,-1,1,0,-2,1,0,0
